25 1 3 7 5 27 2 6 4 8 13 11 14 10 12 9 26 24 16 22 19 17 20 18 21 23 15 28 | 15 23 21 18 20 17 19 22 16 24 26 9 12 10 14 11 13 8 4 6 2 25 1 3 7 5 28
26 9 12 10 14 11 13 8 4 6 2 25 1 3 7 5 27 24 16 22 19 17 20 18 21 23 15 28 | 15 23 21 18 20 17 19 22 16 24 26 9 12 10 14 11 13 8 4 6 2 25 1 3 7 5 28
7 5 27 3 1 25 2 6 4 8 13 11 14 10 12 9 26 24 16 22 19 17 20 18 21 23 15 28 | 15 23 21 18 20 17 19 22 16 24 26 9 12 10 14 11 13 8 4 6 2 25 1 3 7 5 28
17 19 22 16 24 26 9 12 10 14 11 13 8 4 6 2 25 1 3 7 5 27 20 18 21 23 15 28 | 15 23 21 18 20 17 19 22 16 24 26 9 12 10 14 11 13 8 4 6 2 25 1 3 7 5 28
22 16 24 26 9 12 10 14 11 13 8 4 6 2 25 1 3 7 5 27 19 17 20 18 21 23 15 28 | 15 23 21 18 20 17 19 22 16 24 26 9 12 10 14 11 13 8 4 6 2 25 1 3 7 5 28
10 14 11 13 8 4 6 2 25 1 3 7 5 27 12 9 26 24 16 22 19 17 20 18 21 23 15 28 | 15 23 21 18 20 17 19 22 16 24 26 9 12 10 14 11 13 8 4 6 2 25 1 3 7 5 28
11 14 10 12 9 15 20 23 21 18 22 17 19 16 24 26 2 5 25 1 3 7 27 13 8 4 6 28 | 6 4 8 13 11 14 10 12 9 15 20 23 21 18 22 17 19 16 24 26 2 5 25 1 3 7 28
18 22 17 19 16 24 26 2 5 25 1 3 7 27 21 23 20 15 9 12 10 14 11 13 8 4 6 28 | 6 4 8 13 11 14 10 12 9 15 20 23 21 18 22 17 19 16 24 26 2 5 25 1 3 7 28
13 11 14 10 12 9 15 18 20 17 23 21 19 22 16 24 26 5 7 3 1 25 27 8 4 6 2 28 | 2 6 4 8 13 11 14 10 12 9 15 18 20 17 23 21 19 22 16 24 26 5 7 3 1 25 28
15 18 20 17 23 21 19 22 16 24 26 5 7 3 1 25 27 9 12 10 14 11 13 8 4 6 2 28 | 2 6 4 8 13 11 14 10 12 9 15 18 20 17 23 21 19 22 16 24 26 5 7 3 1 25 28
10 12 9 15 18 20 17 23 21 19 22 16 24 26 5 7 3 1 25 27 14 11 13 8 4 6 2 28 | 2 6 4 8 13 11 14 10 12 9 15 18 20 17 23 21 19 22 16 24 26 5 7 3 1 25 28
1 25 5 2 6 4 8 12 14 10 13 11 9 15 18 20 17 23 21 19 22 16 24 26 3 7 27 28 | 1 25 5 2 6 4 8 12 14 10 13 11 9 15 18 20 17 23 21 19 22 16 24 26 3 7 28
3 7 27 26 24 16 22 19 21 23 17 20 18 15 9 11 13 10 14 12 8 4 6 2 5 25 1 28 | 1 25 5 2 6 4 8 12 14 10 13 11 9 15 18 20 17 23 21 19 22 16 24 26 3 7 28
