17 19 16 24 26 25 27 22 18 21 23 20 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 20 23 21 18 22 17 19 16 24 26 25 29
19 16 24 26 25 27 17 22 18 21 23 20 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 20 23 21 18 22 17 19 16 24 26 25 29
4 8 13 11 14 10 12 9 15 20 23 21 18 22 17 19 16 24 26 25 27 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 20 23 21 18 22 17 19 16 24 26 25 29
1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 23 21 18 20 17 19 22 16 24 26 25 27 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 23 21 18 20 17 19 22 16 24 26 25 29
21 18 20 17 19 22 16 24 26 25 27 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 23 21 18 20 17 19 22 16 24 26 25 29
7 5 2 6 4 8 13 11 14 10 12 9 15 23 21 18 20 17 19 22 16 24 26 25 27 3 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 23 21 18 20 17 19 22 16 24 26 25 29
18 20 17 19 22 16 24 26 25 27 21 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 23 21 18 20 17 19 22 16 24 26 25 29
25 27 26 24 16 22 19 17 20 18 21 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 23 21 18 20 17 19 22 16 24 26 25 29
1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 17 23 21 19 22 20 18 16 24 26 25 27 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 17 23 21 19 22 20 18 16 24 26 25 29
5 2 6 4 8 13 11 14 10 12 9 15 17 23 21 19 22 20 18 16 24 26 25 27 7 3 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 17 23 21 19 22 20 18 16 24 26 25 29
3 7 5 2 6 4 8 13 11 14 10 12 9 15 17 23 21 19 22 20 18 16 24 26 25 27 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 17 23 21 19 22 20 18 16 24 26 25 29
1 25 27 3 7 5 2 6 4 8 13 11 14 10 12 9 15 23 26 24 16 22 19 17 20 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 29
26 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 27 24 16 22 19 17 20 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 29
18 20 17 19 22 16 24 26 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 27 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 29
24 26 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 27 16 22 19 17 20 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 29
20 17 19 22 16 24 26 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 27 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 29
3 1 25 27 7 5 2 6 4 8 13 11 14 10 12 9 15 23 26 24 16 22 19 17 20 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 29
25 27 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 23 26 24 16 22 19 17 20 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 29
1 3 7 5 2 6 4 8 12 14 10 13 11 9 15 23 21 18 20 17 19 22 16 24 26 25 27 29 | 1 3 7 5 2 6 4 8 12 14 10 13 11 9 15 23 21 18 20 17 19 22 16 24 26 25 29
17 19 22 16 24 26 25 27 20 18 21 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 12 14 10 13 11 9 15 23 21 18 20 17 19 22 16 24 26 25 29
3 7 5 2 6 4 8 12 14 10 13 11 9 15 23 21 18 20 17 19 22 16 24 26 25 27 1 29 | 1 3 7 5 2 6 4 8 12 14 10 13 11 9 15 23 21 18 20 17 19 22 16 24 26 25 29
18 20 17 19 22 16 24 26 25 27 21 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 12 14 10 13 11 9 15 23 21 18 20 17 19 22 16 24 26 25 29
7 5 2 6 4 8 12 14 10 13 11 9 15 23 21 18 20 17 19 22 16 24 26 25 27 3 1 29 | 1 3 7 5 2 6 4 8 12 14 10 13 11 9 15 23 21 18 20 17 19 22 16 24 26 25 29
25 27 26 24 16 22 19 17 20 18 21 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 12 14 10 13 11 9 15 23 21 18 20 17 19 22 16 24 26 25 29
4 8 12 14 10 13 11 9 15 23 21 18 20 17 19 22 16 24 26 25 27 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 12 14 10 13 11 9 15 23 21 18 20 17 19 22 16 24 26 25 29
1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 18 20 17 23 21 19 22 16 24 26 25 27 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 18 20 17 23 21 19 22 16 24 26 25 29
25 27 26 24 16 22 19 21 23 17 20 18 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 18 20 17 23 21 19 22 16 24 26 25 29
13 11 14 10 12 9 15 18 20 17 23 21 19 22 16 24 26 25 27 8 4 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 18 20 17 23 21 19 22 16 24 26 25 29
10 12 9 15 18 20 17 23 21 19 22 16 24 26 25 27 14 11 13 8 4 6 2 5 7 3 1 29 | 1 3 7 5 2 6 4 8 13 11 14 10 12 9 15 18 20 17 23 21 19 22 16 24 26 25 29
1 25 27 3 7 5 2 6 4 8 12 14 10 13 11 9 15 23 26 24 16 22 19 17 20 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 25 29
15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 25 27 23 26 24 16 22 19 17 20 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 25 29
16 24 26 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 25 27 22 19 17 20 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 25 29
3 1 25 27 7 5 2 6 4 8 12 14 10 13 11 9 15 23 26 24 16 22 19 17 20 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 25 29
19 22 16 24 26 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 25 27 17 20 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 25 29
26 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 25 27 24 16 22 19 17 20 18 21 29 | 21 18 20 17 19 22 16 24 26 23 15 9 11 13 10 14 12 8 4 6 2 5 7 3 1 25 29
1 25 27 3 7 5 2 6 4 8 13 11 14 10 12 9 15 17 23 26 24 16 18 20 22 19 21 29 | 21 19 22 20 18 16 24 26 23 17 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 29
20 18 16 24 26 23 17 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 27 22 19 21 29 | 21 19 22 20 18 16 24 26 23 17 15 9 12 10 14 11 13 8 4 6 2 5 7 3 1 25 29
